기업명,상품유형,카테고리그룹,1차카테고리,2차카테고리,상품명,판매단위, 판매가 ,기준일
자연지기 협동조합,제품,패션/잡화,잡화,패션소품,여성전용마스크 미담히알루론산  마스크팩마스크(2D형)20매 개별포장,5색상 20매,10620,2024-04-23
자전거문화사회적협동조합,제품,가구/홈데코,DIY 가구,DIY자재/용품,DIY 밸런스바이크 거치대 유아 자전거 스탠드,1개,18000,2024-04-23
자전거문화사회적협동조합,제품,사무/교육,교육용품,도서,쉽게 배우는 자전거 정비 입문편,1개,18000,2024-04-23
자활기업 커피랑,제품,식품,농수산물/정육,기타 농수산물/정육,"[매일 커피] 드립백 30입 / 커피랑, 월커피, 매일커피",30입,24000,2024-04-23
자활기업 커피랑,제품,식품,농수산물/정육,기타 농수산물/정육,스페셜티 등급 원두 저스트커피,1kg,27500,2024-04-23
자활기업 커피랑,제품,식품,농수산물/정육,기타 농수산물/정육,스페셜티 등급 원두 저스트커피,1kg,30000,2024-04-23
자활기업 커피랑,제품,식품,농수산물/정육,기타 농수산물/정육,에스프레소 블랜딩 원두 암스트롱,1kg,20000,2024-04-23
자활기업 커피랑,제품,식품,농수산물/정육,기타 농수산물/정육,에스프레소 블랜딩 원두 암스트롱,1kg,20000,2024-04-23
자활기업 커피랑,제품,식품,농수산물/정육,기타 농수산물/정육,프리미엄 등급 블랜딩 원두 플랜비,1kg,24200,2024-04-23
자활기업 커피랑,제품,식품,농수산물/정육,기타 농수산물/정육,프리미엄 등급 블랜딩 원두 플랜비,1kg,24200,2024-04-23
잔다리마을공동체농업회사법인주식회사,제품,식품,가공식품,대응식/간편식,잔다리 볶은 검은 콩가루 (220g/500g),220g/500g,8400,2024-04-23
잔다리마을공동체농업회사법인주식회사,제품,식품,가공식품,대응식/간편식,잔다리 볶은 검은 콩가루 (220g/500g),220g/500g,7800,2024-04-23
잔다리마을공동체농업회사법인주식회사,제품,식품,가공식품,반찬/재료,[2024 설 선물] 잔다리마을 서리태 볶음콩 12g 33봉,12g x 33,18900,2024-04-23
잔다리마을공동체농업회사법인주식회사,제품,식품,가공식품,반찬/재료,잔다리 국산콩 전두부(백태),310g * 4모,16800,2024-04-23
잔다리마을공동체농업회사법인주식회사,제품,식품,가공식품,반찬/재료,잔다리 국산콩 전두부(청서리태),310g * 4모,16800,2024-04-23
잔다리마을공동체농업회사법인주식회사,제품,식품,가공식품,반찬/재료,잔다리 서리태 볶음콩 250g,250g,9900,2024-04-23
잔다리마을공동체농업회사법인주식회사,제품,식품,가공식품,반찬/재료,잔다리마을 녹풍콩 청서리태 전두부 310g 4모,310g * 4모,18900,2024-04-23
잔다리마을공동체농업회사법인주식회사,제품,식품,가공식품,반찬/재료,잔다리마을 서리태 볶음콩 12g 33봉,12g x 33,18900,2024-04-23
잔다리마을공동체농업회사법인주식회사,제품,식품,가공식품,반찬/재료,잔다리마을 하루한줌 볶음콩 12g 33봉,12g x 33,16800,2024-04-23
잔다리마을공동체농업회사법인주식회사,제품,식품,가공식품,반찬/재료,치즈처럼 부드럽고 탱글탱글한 잔다리마을 서리태 검은콩전두부 310g 4모,310g * 4모,18900,2024-04-23
잔다리마을공동체농업회사법인주식회사,제품,식품,가공식품,커피/음료,[2024 설 선물] [지역상생]잔다리 초록콩두유,190ml * 16개입,19200,2024-04-23
잔다리마을공동체농업회사법인주식회사,제품,식품,가공식품,커피/음료,[경제강대]잔다리14일 두유(백태),180g * 10팩,16900,2024-04-23
잔다리마을공동체농업회사법인주식회사,제품,식품,가공식품,커피/음료,[경제강대]잔다리14일 두유(청서리태),180g * 10팩,18900,2024-04-23
잔다리마을공동체농업회사법인주식회사,제품,식품,가공식품,커피/음료,[지역상생]잔다리 초록콩두유,190ml * 16개입,19200,2024-04-23
잔다리마을공동체농업회사법인주식회사,제품,식품,가공식품,커피/음료,잔다리 14일 두유(백태),180g * 10팩,18000,2024-04-23
잔다리마을공동체농업회사법인주식회사,제품,식품,가공식품,커피/음료,잔다리 초록콩두유,문의,19200,2024-04-23
잔다리마을공동체농업회사법인주식회사,제품,식품,가공식품,커피/음료,잔다리14일 두유(백태),180g * 10팩,18000,2024-04-23
잔다리마을공동체농업회사법인주식회사,제품,식품,가공식품,커피/음료,잔다리14일 두유(청서리태),180g * 10팩,20000,2024-04-23
잔다리마을공동체농업회사법인주식회사,제품,식품,가공식품,커피/음료,잔다리마을 14일 청서리태 두유 180g 10팩,180g * 10팩,20000,2024-04-23
잔다리마을공동체농업회사법인주식회사,제품,식품,가공식품,커피/음료,잔다리마을 고소한 콩국물 340g 5팩,340g * 5팩,17000,2024-04-23
장구리협동조합,제품,식품,가공식품,기타 가공식품,[코필리아]사과꿀잼,200g,19500,2024-04-23
장구리협동조합,제품,식품,가공식품,기타 가공식품,장구리협동조합 코필리아 과일꿀잼세트 ,1박스(200g*3박스),45000,2024-04-23
장구리협동조합,제품,식품,가공식품,소스/장류,딸기꿀잼,1병,19500,2024-04-23
장구리협동조합,제품,식품,가공식품,소스/장류,딸기꿀잼,1병,19500,2024-04-23
장구리협동조합,제품,식품,가공식품,소스/장류,머루포도꿀잼,1병,19500,2024-04-23
장구리협동조합,제품,식품,가공식품,커피/음료,[7월 만나] 흑삼발효커피,1팩,35000,2024-04-23
장구리협동조합,제품,식품,가공식품,커피/음료,사과발효커피,1병,28000,2024-04-23
장구리협동조합,제품,식품,가공식품,커피/음료,순수발효커피,1팩,28000,2024-04-23
장구리협동조합,제품,식품,가공식품,커피/음료,황칠 발효커피,200g,35000,2024-04-23
장구리협동조합,제품,식품,가공식품,커피/음료,흑삼발효커피,1팩,35000,2024-04-23
장구리협동조합,제품,식품,건강식품,건강음료/과일즙,648시간의 힘 발효흑삼액,1박스(30포),105000,2024-04-23
장구리협동조합,제품,식품,건강식품,건강음료/과일즙,[코필리아] 발효흑마늘액 504시간,1박스(30포),105000,2024-04-23
장구리협동조합,제품,식품,건강식품,건강음료/과일즙,[코필리아] 발효흑마늘액 504시간,,105000,2024-04-23
장성편백산마늘영농조합법인,제품,가구/홈데코,홈데코,인테리어소품,[ 7월 초특가 ] 장성 산드림 우드포토,1박스(1개),22000,2024-04-23
장성편백산마늘영농조합법인,제품,가구/홈데코,홈데코,인테리어소품,장성 산드림 우드포토,1박스(1개),22000,2024-04-23
장성편백산마늘영농조합법인,제품,식품,가공식품,반찬/재료,[ 7월 초특가 ] 산드림 명이나물 장아찌 300gX3,1박스(명이나물 300gx 3개),19000,2024-04-23
장성편백산마늘영농조합법인,제품,식품,가공식품,반찬/재료,[4色 만찬 기획전] 산드림 명이나물 장아찌 300gX3,1박스(명이나물 300gx 3개),19000,2024-04-23
장성편백산마늘영농조합법인,제품,식품,가공식품,반찬/재료,[7월 안전한먹거리] 산드림 명이나물 장아찌 300gX3,1박스(명이나물 300gx 3개),19000,2024-04-23
장성편백산마늘영농조합법인,제품,식품,가공식품,반찬/재료,산드림 명이나물 장아찌 300gX3,1박스(명이나물 300gx 3개),19000,2024-04-23
장성편백산마늘영농조합법인,제품,식품,농수산물/정육,과일/채소,[7월 만나] 산드림 슬라이스 건표고 버섯,1팩(200g) ,13000,2024-04-23
장성편백산마늘영농조합법인,제품,식품,농수산물/정육,과일/채소,[7월 안전한먹거리] 산드림 슬라이스 건표고 버섯,1팩(200g) ,13000,2024-04-23
장성편백산마늘영농조합법인,제품,식품,농수산물/정육,과일/채소,산드림 슬라이스 건표고 버섯,1팩(200g) ,13000,2024-04-23
장수도깨비동굴김치영농조합법인,제품,식품,가공식품,김치,[2023 김장] &quot;아삭 아삭&quot; 깍두기,,7000,2024-04-23
장수도깨비동굴김치영농조합법인,제품,식품,가공식품,김치,[2023 김장] &quot;아삭! 시원!&quot; 총각김치,,8000,2024-04-23
장수도깨비동굴김치영농조합법인,제품,식품,가공식품,김치,[2023 김장] &quot;익을수록맛있다&quot; 석박지(나박김치),,8000,2024-04-23
장수도깨비동굴김치영농조합법인,제품,식품,가공식품,김치,[2023 김장] &quot;톡쏘는 향&quot; 꼬들빼기김치,,15000,2024-04-23
장애인문화예술판 ,제품,생활/취미,생활/위생용품,청소용품,[7월 공공] 사이영판 99.9% 항균 손소독 물티슈 30매,1세트(20개),1000,2024-04-23
장애인문화예술판 420pan,제품,건강의료,건강보조,마스크,"(특별할인)사이영판새부리형2D마스크 KF80 대형 흰색, 검정블랙(1박스당개별포장50개)",1박스(개별포장50개),20000,2024-04-23
장애인문화예술판 420pan,제품,건강의료,건강보조,마스크,[동행축제 ]사이영판 보건용마스크 KF94 대형 흰색(1박스당개별포장50개),1박스(개별포장50개),12000,2024-04-23
장애인문화예술판 420pan,제품,건강의료,건강보조,마스크,[초특가]사이영판보건용마스크 KF94 대형 흰색(1박스당개별포장50개/개당240원),1박스(개별포장50개),12000,2024-04-23
장애인문화예술판 420pan,제품,건강의료,건강보조,마스크,덴탈_사이영판비말차단마스크KF-AD,1박스(50매),5000,2024-04-23
장애인문화예술판 420pan,제품,건강의료,건강보조,마스크,덴탈_사이영판비말차단마스크KF-AD 50매 한박스,1박스(50매),4500,2024-04-23
장애인문화예술판 420pan,제품,건강의료,건강보조,마스크,"사이영판 방역키트 A세트(마스크,손소독제,항균티슈구성)",1세트,10000,2024-04-23
장애인문화예술판 420pan,제품,건강의료,건강보조,마스크,"사이영판 방역키트 B세트(마스크,손소독제,항균티슈구성)",1세트,15000,2024-04-23
장애인문화예술판 420pan,제품,건강의료,건강보조,마스크,사이영판보건용마스크 KF94 대형 검정색(1박스당개별포장50개),1박스(개별포장50개),12000,2024-04-23
장애인문화예술판 420pan,제품,건강의료,건강보조,마스크,사이영판보건용마스크 KF94 대형 흰색(1박스당5매별포장50개),1박스(개별포장50개),10000,2024-04-23
장애인문화예술판 420pan,제품,건강의료,건강보조,마스크,사이영판새부리형2D마스크 KF-AD 흰색 (1박스당5매별포장50개),1박스(개별포장50개),15000,2024-04-23
장애인문화예술판 420pan,제품,건강의료,건강보조,마스크,사이영판새부리형2D마스크 KF80 대형 검정(1박스당5매별포장50개),1박스(개별포장50개),15000,2024-04-23
장애인문화예술판 420pan,제품,건강의료,건강보조,마스크,사이영판새부리형2D마스크 KF80 소형 흰색(1박스당개별포장50개),1박스(개별포장50개),20000,2024-04-23
장애인문화예술판 420pan,제품,건강의료,건강보조,마스크,"사이영판새부리형2D마스크 KF80 중형 흰색, 검정(1박스당개별포장50개)",1박스(개별포장50개),20000,2024-04-23
장애인문화예술판 420pan,제품,건강의료,건강보조,마스크,사이영판새부리형2D마스크 KF94 대형 검정블랙(1박스당5매입포장50개/개당300원),1박스(5매입포장50개),15000,2024-04-23
장애인문화예술판 420pan,제품,건강의료,건강보조,마스크,"사이영판새부리형2D마스크 KF94 소형 흰색,검정(1박스당개별포장50개)",1박스(개별포장50개),20000,2024-04-23
장애인문화예술판 420pan,제품,건강의료,건강보조,마스크,특가]사이영판보건용마스크 KF94 대형 검정색(1박스당개별포장50개),1박스(개별포장50개),10000,2024-04-23
장애인문화예술판 420pan,제품,건강의료,건강보조,마스크,특가]사이영판보건용마스크 KF94 대형 흰색(1박스당개별포장50개/개당200원),1박스(개별포장50개),10000,2024-04-23
장애인문화예술판 420pan,제품,건강의료,건강보조,마스크,"특가]사이영판수미조아새부리형2D마스크 KF94 대형 흰색,검정(1박스당개별포장50개)",1박스(개별포장50개),20000,2024-04-23
장애인문화예술판 420pan,제품,건강의료,건강보조,마스크,특가할인]사이영판입체형비말차단마스크KF-AD(50매/개별포장/개당160원),1박스(50매),8000,2024-04-23
장애인문화예술판 420pan,제품,사무/교육,문구/사무용품,복사용지,사이영판 숲 복사용지 A4 80g / 2500매 (직접배송),1박스(2500매),24000,2024-04-23
장애인문화예술판 420pan,제품,사무/교육,문구/사무용품,복사용지,사이영판 숲 복사용지 A4 80g / 2500매 (직접배송),1박스(2500매),24000,2024-04-23
장애인문화예술판 420pan,제품,사무/교육,문구/사무용품,복사용지,사이영판 친환경 복사용지 A4 75g/2500매 (직접배송),1박스(2500매),23000,2024-04-23
장애인문화예술판 420pan,제품,사무/교육,문구/사무용품,복사용지,사이영판 친환경 복사용지 A4 75g/2500매 (직접배송),1박스(2500매),23000,2024-04-23
장애인문화예술판 420pan,제품,생활/취미,생활/위생용품,위생용품,사이영판 클린케어 외약외품 손소독제 에탄올70% 100ml (손세정제),20개이상,1800,2024-04-23
장애인문화예술판 420pan,제품,생활/취미,생활/위생용품,위생용품,사이영판 클린케어 외약외품 손소독제 에탄올70% 100ml (손세정제),6,2000,2024-04-23
장애인문화예술판 420pan,제품,생활/취미,생활/위생용품,위생용품,사이영판 클린케어 외약외품 손소독제 에탄올70% 500ml (손세정제),3,4500,2024-04-23
장애인문화예술판 420pan,제품,생활/취미,생활/위생용품,위생용품,사이영판 클린케어 외약외품 손소독제 에탄올70% 500ml (손세정제),1박스(20개),4000,2024-04-23
장애인문화예술판 420pan,제품,생활/취미,생활/위생용품,청소용품,사이영판 99.9% 항균 손소독 물티슈 20매,1세트(20개),700,2024-04-23
장애인문화예술판 420pan,제품,생활/취미,생활/위생용품,청소용품,사이영판 99.9% 항균 손소독 물티슈 30매,1세트(20개),1000,2024-04-23
장애인문화예술판 420pan,제품,생활/취미,생활/위생용품,청소용품,사이영판 99.9% 항균 손소독 물티슈 빅사이즈 50매 캡형,1세트(10개),2500,2024-04-23
장애인장학사업장,제품,생활/취미,생활/위생용품,수납/정리용품,나누미 전보롤 화장지500,1박스(16롤),38500,2024-04-23
장애인장학사업장,제품,생활/취미,생활/위생용품,수납/정리용품,나누미 전보롤 화장지500,박스/16롤,38500,2024-04-23
장애인장학사업장,제품,생활/취미,생활/위생용품,수납/정리용품,나누미 점보롤 화장지300,1박스(16롤),37000,2024-04-23
장애인장학사업장,제품,생활/취미,생활/위생용품,수납/정리용품,나누미 점보롤 화장지300,박스,37000,2024-04-23
장애인장학사업장,제품,식품,가공식품,반찬/재료,[건강대첩] 천연 미네랄 히말라야 핑크소금 3종 셋트 (5종에서 3종 골라 선물박스 포장) 각 700g,1박스(700g 3개),25000,2024-04-23
장애인장학사업장,제품,식품,가공식품,반찬/재료,[건강대첩] 천연 미네랄 히말라야 핑크소금 3종 셋트 (5종에서 3종 골라 선물박스 포장) 각 700g,1박스(700g 3개),22000,2024-04-23
장애인장학사업장,제품,식품,가공식품,반찬/재료,"[건강대첩] 히말라야 핑크솔트, 후추 그라인더 선물셋트",1세트(3개),25000,2024-04-23
장흥군사회적경제네트워크협동조합,제품,식품,농수산물/정육,쌀/잡곡/혼합곡,정남진 장흥농협 새청무쌀 10kg,1박스 10kg,29000,2024-04-23
장흥군사회적경제네트워크협동조합,제품,식품,농수산물/정육,쌀/잡곡/혼합곡,정남진 장흥농협 새청무쌀 10kg,1박스 10kg,28000,2024-04-23
장흥군사회적경제네트워크협동조합,제품,식품,농수산물/정육,쌀/잡곡/혼합곡,정남진 장흥농협 새청무쌀 20kg,1박스 20kg,60000,2024-04-23
장흥군사회적경제네트워크협동조합,제품,식품,농수산물/정육,쌀/잡곡/혼합곡,정남진 장흥농협 새청무쌀 20kg,1박스 20kg,59000,2024-04-23
재미누리 협동조합,제품,사무/교육,교육용품,교육용품/교구,[가가호호] 지구회복을 위한도전 리커버리 ,,35000,2024-04-23
재미누리 협동조합,제품,사무/교육,교육용품,교육용품/교구,리커버리 ,,37000,2024-04-23
재미누리 협동조합,제품,사무/교육,교육용품,교육용품/교구,지구 수호대 ,,32000,2024-04-23
전북주거복지협동조합가온,서비스,건설,건축/수리,건축/수리,집수리 및 경미한 공사,,100000,2024-04-23
전주농부협동조합,제품,식품,가공식품,빵/케이크,임실치즈초코파이 체험 키트,1박스(5개),15000,2024-04-23
정남진아카데미,제품,식품,가공식품,커피/음료,고대미 야생홍차,"1세트(10,20개) ",10000,2024-04-23
정남진아카데미,제품,식품,농수산물/정육,쌀/잡곡/혼합곡,장흥 고대미,1개(1kg),7000,2024-04-23
정남진아카데미,제품,식품,농수산물/정육,쌀/잡곡/혼합곡,장흥 고대미 3색 맞춤 세트,1세트,45000,2024-04-23
정남진아카데미,제품,식품,농수산물/정육,쌀/잡곡/혼합곡,장흥 고대미 3색 맞춤 세트,1세트,45000,2024-04-23
정남진아카데미,제품,식품,농수산물/정육,쌀/잡곡/혼합곡,장흥고대미 5종 맞춤세트,1세트,32000,2024-04-23
정남진아카데미,제품,식품,농수산물/정육,쌀/잡곡/혼합곡,장흥고대미 5종 맞춤세트,1세트,32000,2024-04-23
정남진우리김부각영농조합법인,제품,식품,가공식품,과자/간식,오손도손 우리 김부각 150g,1,10000,2024-04-23
정담그린환경,서비스,환경,청소/방역,청소/방역,시스템 에어컨 세척 및 청소,,140000,2024-04-23
정담그린환경,제품,생활/취미,생활/위생용품,기타 생활/위생용품,"에코민트 디퓨저 스리즈누아 &#40;120ml, 50ml, 리필액, 선물세트&#41;","단품, 세트",8000,2024-04-23
정담그린환경,제품,생활/취미,생활/위생용품,기타 생활/위생용품,"에코민트 선물세트 1호 (스리즈누아 디퓨저 120, 50ml, 보드라운 비누 4개)",개별구매,37000,2024-04-23
정담그린환경,제품,생활/취미,생활/위생용품,기타 생활/위생용품,에코민트 선물세트 2호 (보드라운 비누 10개세트),개별구매,39000,2024-04-23
정담그린환경,제품,생활/취미,생활/위생용품,기타 생활/위생용품,"에코민트 선물세트 3호 (스리즈누아 디퓨저 120, 50, 100ml 3종세트)",개별구매,21000,2024-04-23
정담그린환경,제품,생활/취미,생활/위생용품,청소용품,[2024 설 선물] 에코민트 다목적세정제,개별구매 가능,4500,2024-04-23
정담그린환경,제품,생활/취미,생활/위생용품,청소용품,에코민트 다목적세정제,개별구매 가능,4500,2024-04-23
정담그린환경,제품,생활/취미,생활/위생용품,청소용품,에코민트 바닥광택제 고급형,개별구매 가능,17900,2024-04-23
정담그린환경,제품,생활/취미,생활/위생용품,청소용품,에코민트 바닥광택제 일반형,개별구매 가능,14700,2024-04-23
정담그린환경,제품,생활/취미,생활/위생용품,청소용품,에코민트 바이오세이프,개별구매 가능,5900,2024-04-23
정담그린환경,제품,생활/취미,생활/위생용품,청소용품,에코민트 바이오세이프 박스상품,1박스(11개),63700,2024-04-23
정담그린환경,제품,생활/취미,생활/위생용품,청소용품,에코민트 스테인리스 클리너 250ml,개별구매 가능,6500,2024-04-23
정담그린환경,제품,생활/취미,생활/위생용품,청소용품,에코민트 스테인리스 클리너 250ml 박스상품,1박스(15개),87700,2024-04-23
정담그린환경,제품,생활/취미,생활/위생용품,청소용품,에코민트 오븐클리너 ,개별구매 가능,16200,2024-04-23
정담그린환경,제품,생활/취미,생활/위생용품,청소용품,에코민트 왁스박리제 고급형,개별구매 가능,13000,2024-04-23
정담그린환경,제품,생활/취미,생활/위생용품,청소용품,에코민트 전문가용 타일세척제,개별구매 가능,9200,2024-04-23
정담그린환경,제품,생활/취미,욕실용품,세면/구강/욕실용품,에코민트 보드라운 비누,"단품, 1세트(3개입)",4300,2024-04-23
정담그린환경,제품,생활/취미,욕실용품,세면/구강/욕실용품,에코민트 보드라운 비누,"단품(100개 이상), 세트(3개입-33개 이상)",4300,2024-04-23
정립전자,제품,컴퓨터/주변기기,저장장치/전산용품,저장장치/메모리,USB 라트나 더블에스16G,1개,14300,2024-04-23
정립전자,제품,컴퓨터/주변기기,저장장치/전산용품,저장장치/메모리,USB 라트나 더블에스32G,1개,23000,2024-04-23
정립전자,제품,컴퓨터/주변기기,저장장치/전산용품,저장장치/메모리,USB 라트나 더블에스64G,1개,40000,2024-04-23
정립전자,제품,컴퓨터/주변기기,저장장치/전산용품,저장장치/메모리,USB 라트나 메탈윙 16G,1개,14300,2024-04-23
정립전자,제품,컴퓨터/주변기기,저장장치/전산용품,저장장치/메모리,USB 라트나 메탈윙 64G,1개,40000,2024-04-23
정선블루베리협동조합,제품,식품,건강식품,건강보조식품,잼있는 농부 아이앤비,6g * 30포,42000,2024-04-23
정선블루베리협동조합,제품,식품,건강식품,건강음료/과일즙,잼있는 농부 100% 블루베리 착즙 (80ml X 10포),,35000,2024-04-23
정선블루베리협동조합,제품,식품,건강식품,건강음료/과일즙,잼있는 농부 블루베리잼 사과잼 세트 (小) (130g X 3병),,16000,2024-04-23
정선아라리한과농원영농조합법인,제품,식품,가공식품,과자/간식,정선사위 백년가게 옛날과자 국산 부드러운 유자오란다 강정맛집  단체 선물세트 답례품,1박스(95g*4봉),11000,2024-04-23
정선아라리한과농원영농조합법인,제품,식품,가공식품,과자/간식,정선사위 백년가게 옛날과자 국산 부드러운 유자오란다 강정맛집  단체 선물세트 답례품,1박스(95g*4봉),11000,2024-04-23
정선아라리한과농원영농조합법인,제품,식품,가공식품,과자/간식,정선사위 백년가게 오븐에 두번 수제호두정과 강정 선물세트 어린이집 결혼 돌 답례품,1박스(3통),42000,2024-04-23
정선아라리한과농원영농조합법인,제품,식품,가공식품,과자/간식,정선사위 백년가게 오븐에 두번 수제호두정과 강정 선물세트 어린이집 결혼 돌 답례품,1박스(3통),39900,2024-04-23
정선아라리한과농원영농조합법인,제품,식품,가공식품,과자/간식,정선사위 백년가게 오븐에두번구운 수제호두정과 강정 선물세트 어린이집 결혼 돌 조의 답례품,1개(130g),12000,2024-04-23
정선아라리한과농원영농조합법인,제품,식품,가공식품,과자/간식,정선사위 백년가게 오븐에두번구운 수제호두정과 강정 선물세트 어린이집 결혼 돌 조의 답례품,1개(130g),12000,2024-04-23
정선아라리한과농원영농조합법인,제품,식품,가공식품,기타 가공식품,[2024 설 선물] 강옥연 도라지정과 250g,250g,45000,2024-04-23
정선아라리한과농원영농조합법인,제품,식품,가공식품,기타 가공식품,강옥연 도라지정과 250g,250g,45000,2024-04-23
정선아라리한과농원영농조합법인,제품,식품,가공식품,기타 가공식품,강옥연 도라지정과 250g,250g,42700,2024-04-23
정선아라리한과농원영농조합법인,제품,식품,건강식품,건강음료/과일즙,[2024 설 선물] 정선 약도라지 착즙 원액 420g,1병,38000,2024-04-23
정선아라리한과농원영농조합법인,제품,식품,건강식품,건강음료/과일즙,[2024 설 선물] 정선 약도라지 착즙 원액 스틱,1박스(30포),30000,2024-04-23
정선아라리한과농원영농조합법인,제품,식품,건강식품,건강음료/과일즙,[공공기관구매]정선 약도라지 착즙 원액 스틱_산림항공본부,1박스(30포),25000,2024-04-23
정선아라리한과농원영농조합법인,제품,식품,건강식품,건강음료/과일즙,마음을 담은 건강한 선물,1세트(4개),75000,2024-04-23
정선아라리한과농원영농조합법인,제품,식품,건강식품,건강음료/과일즙,마음을 담은 건강한 선물,1세트(4개),71200,2024-04-23
정선아라리한과농원영농조합법인,제품,식품,건강식품,건강음료/과일즙,정선 약도라지 착즙 원액 420g,1병,38000,2024-04-23
정선아라리한과농원영농조합법인,제품,식품,건강식품,건강음료/과일즙,정선 약도라지 착즙 원액 420g,1병,34200,2024-04-23
정선아라리한과농원영농조합법인,제품,식품,건강식품,건강음료/과일즙,정선 약도라지 착즙 원액 스틱,1박스(30포),30000,2024-04-23
정선아라리한과농원영농조합법인,제품,식품,건강식품,건강음료/과일즙,정선 약도라지 착즙 원액 스틱,1박스(30포),30000,2024-04-23
정성&나눔 사회적협동조합,제품,기타,기타,기타,우림펄프관/종이관,50,700000,2024-04-23
정직한손협동조합,제품,생활/취미,생활/위생용품,기타 생활/위생용품,라이프 세트1,,27500,2024-04-23
정직한손협동조합,제품,생활/취미,생활/위생용품,기타 생활/위생용품,라이프 세트1,,25300,2024-04-23
정직한화장품사업자협동조합,제품,뷰티,바디/헤어,바디케어,스무딩 허브산초 마사지크림,1개,45000,2024-04-23
정직한화장품사업자협동조합,제품,뷰티,바디/헤어,헤어케어,블랙푸드 모어모어 샴푸,1개,17000,2024-04-23
정직한화장품사업자협동조합,제품,뷰티,바디/헤어,헤어케어,블랙푸드 모어모어 헤어 컨디셔너,1개,19000,2024-04-23
정직한화장품사업자협동조합,제품,뷰티,화장품,스킨케어,감자수분크림,1개,25000,2024-04-23
제리백,제품,패션/잡화,잡화,패션소품,리플렉터 스트랩,1개,4500,2024-04-23
제승당,서비스,여행서비스,관광/체험,관광/체험,서예리트릿,,10,2024-04-23
제이소방(주),서비스,건설,유지/보수,유지/보수,소방점검/소방안전관리대행,,165000,2024-04-23
제이피썸주식회사,제품,식품,가공식품,과자/간식,HACCP인증 찹쌀 부각 선물세트 ,1박스,18000,2024-04-23
제이피썸주식회사,제품,식품,가공식품,기타 가공식품,(HACCP인증) 어진당 빠삭한 찹쌀부각 선물세트 25g *12봉,1박스,32500,2024-04-23
제이피썸주식회사,제품,식품,가공식품,기타 가공식품,[2024 설 선물] (HACCP인증) 어진당 빠삭한 찹쌀부각 선물세트 25g *12봉_사회적협동조합 빠띠,1박스,32000,2024-04-23
제이피썸주식회사,제품,식품,가공식품,기타 가공식품,찬미2호 실속 명절선물세트,1박스,38000,2024-04-23
제이피썸주식회사,제품,식품,가공식품,반찬/재료,[무료배송]찬미1호 간편조리한상 명절선물세트,1박스,55000,2024-04-23
제이피썸주식회사,제품,식품,농수산물/정육,축산물,(HACCP) 한우한돈 떡갈비 1호 선물세트 1.4kg,1박스,40000,2024-04-23
제이피썸주식회사,제품,식품,농수산물/정육,축산물,(HACCP) 한우한돈 떡갈비 1호 선물세트 1.4kg,1박스,40000,2024-04-23
제주담다,제품,식품,가공식품,과자/간식,메깨랑~제주까까,1박스(50개),2500,2024-04-23
제주담다,제품,식품,가공식품,과자/간식,"제주 무농약 메밀 참깨 과자, 제주까까 (30g)",1개,2500,2024-04-23
제주담다,제품,식품,가공식품,과자/간식,제주톡 말린감귤,1박스(50개),2450,2024-04-23
제주담다,제품,식품,가공식품,과자/간식,제주톡 말린감귤,1개,9000,2024-04-23
제주담다,제품,식품,가공식품,과자/간식,제주톡 말린감귤,1박스(40개),7200,2024-04-23
제주담다,제품,식품,가공식품,과자/간식,제주톡 말린감귤,1개,10000,2024-04-23
제주담다,제품,식품,가공식품,과자/간식,제주톡 말린감귤,1박스(10개),8000,2024-04-23
제천약초영농조합법인,제품,식품,건강식품,건강보조식품,국내산 갈근 500g 제천약초영농조합,1개,10000,2024-04-23
제천약초영농조합법인,제품,식품,건강식품,기타 건강식품,[지역상생]생맥산차 선물세트 제천약초영농조합,1세트,70000,2024-04-23
제천약초영농조합법인,제품,식품,건강식품,기타 건강식품,[지역상생]쌍화차 선물세트 제천약초영농조합,1세트,40000,2024-04-23
제천약초영농조합법인,제품,식품,건강식품,기타 건강식품,[지역상생]오자차 선물세트 제천약초영농조합,1세트,75000,2024-04-23
제천약초영농조합법인,제품,식품,건강식품,기타 건강식품,국내산 감초 500g 제천약초영농조합,500g 1개,36000,2024-04-23
제천약초영농조합법인,제품,식품,건강식품,기타 건강식품,국내산 강활 500g 제천약초영농조합,1개,20000,2024-04-23
제천약초영농조합법인,제품,식품,건강식품,기타 건강식품,국내산 건강 500g 제천약초영농조합,1개,30000,2024-04-23
제천약초영농조합법인,제품,식품,건강식품,기타 건강식품,국내산 결명자 500g 제천약초영농조합,1개,10000,2024-04-23
제천약초영농조합법인,제품,식품,건강식품,기타 건강식품,국내산 구기자 500g,1개,40000,2024-04-23
제천약초영농조합법인,제품,식품,건강식품,기타 건강식품,국내산 당귀 500g 제천약초영농조합,1개,19000,2024-04-23
제천약초영농조합법인,제품,식품,건강식품,기타 건강식품,국내산 맥문동 500g 제천약초영농조합,1개,40000,2024-04-23
제천약초영농조합법인,제품,식품,건강식품,기타 건강식품,국내산 백작약 500g 제천약초영농조합,1개,15000,2024-04-23
제천약초영농조합법인,제품,식품,건강식품,기타 건강식품,국내산 백출 자연산 500g 제천약초영농조합,1개,50000,2024-04-23
제천약초영농조합법인,제품,식품,건강식품,기타 건강식품,국내산 숙지황 500g 제천약초영농조합,1개,30000,2024-04-23
